字段名,重复值,开始时间,结束时间,持续长度,is_zero_value,异常类型
ACTIVE_POWER_WU,0.0,2024-08-13 19:18:00,2024-08-13 19:23:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-14 17:55:00,2024-08-14 18:01:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-14 20:49:00,2024-08-14 21:04:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-14 21:07:00,2024-08-14 21:18:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 00:48:00,2024-08-15 00:58:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 03:29:00,2024-08-15 03:33:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 04:04:00,2024-08-15 04:11:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 12:27:00,2024-08-15 12:31:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 12:41:00,2024-08-15 12:46:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-15 18:09:00,2024-08-15 18:22:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-16 19:30:00,2024-08-16 19:39:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-20 05:44:00,2024-08-20 05:49:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-21 08:40:00,2024-08-21 08:49:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-21 08:51:00,2024-08-21 08:55:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-21 12:19:00,2024-08-21 12:25:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 00:44:00,2024-08-22 00:53:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 12:25:00,2024-08-22 12:31:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 13:26:00,2024-08-22 13:33:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 14:45:00,2024-08-22 14:55:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 18:53:00,2024-08-22 19:00:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 19:09:00,2024-08-22 19:13:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-22 23:21:00,2024-08-22 23:29:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-23 15:27:00,2024-08-23 15:37:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-23 18:58:00,2024-08-23 19:02:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-23 20:14:00,2024-08-23 20:19:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-24 03:17:00,2024-08-24 03:25:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-24 17:32:00,2024-08-24 17:37:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-24 18:00:00,2024-08-24 18:11:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-24 18:53:00,2024-08-24 18:57:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-24 19:05:00,2024-08-24 19:09:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-25 06:41:00,2024-08-25 06:47:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-25 18:31:00,2024-08-25 18:36:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-25 21:27:00,2024-08-25 21:37:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-25 22:59:00,2024-08-25 23:07:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 06:15:00,2024-08-26 06:20:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 07:47:00,2024-08-26 07:53:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 14:31:00,2024-08-26 14:36:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 14:56:00,2024-08-26 15:06:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 17:05:00,2024-08-26 17:28:00,24,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-26 19:45:00,2024-08-26 19:52:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-28 20:48:00,2024-08-28 21:11:00,24,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 01:55:00,2024-08-29 02:10:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 02:18:00,2024-08-29 02:43:00,26,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 02:56:00,2024-08-29 03:02:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 04:07:00,2024-08-29 04:13:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 04:15:00,2024-08-29 04:25:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 04:36:00,2024-08-29 04:44:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 04:47:00,2024-08-29 04:54:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 07:23:00,2024-08-29 07:31:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 17:16:00,2024-08-29 17:21:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-29 23:15:00,2024-08-29 23:22:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 02:27:00,2024-08-30 02:50:00,24,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 02:55:00,2024-08-30 03:03:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 05:05:00,2024-08-30 05:09:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 06:12:00,2024-08-30 06:20:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 06:40:00,2024-08-30 06:44:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 09:11:00,2024-08-30 09:23:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 10:11:00,2024-08-30 10:15:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 10:24:00,2024-08-30 10:42:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 12:11:00,2024-08-30 12:29:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-08-30 15:25:00,2024-08-30 15:35:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-01 14:30:00,2024-09-01 14:47:00,18,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 00:04:00,2024-09-02 00:15:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 16:06:00,2024-09-02 16:19:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 16:27:00,2024-09-02 16:39:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 17:49:00,2024-09-02 18:02:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 18:32:00,2024-09-02 18:45:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 18:47:00,2024-09-02 18:51:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-02 18:56:00,2024-09-02 19:02:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-03 04:54:00,2024-09-03 04:58:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-03 08:40:00,2024-09-03 08:44:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-03 09:22:00,2024-09-03 09:31:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-03 09:37:00,2024-09-03 09:48:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-03 10:18:00,2024-09-03 10:33:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 00:34:00,2024-09-04 01:01:00,28,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 01:09:00,2024-09-04 01:28:00,20,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 08:47:00,2024-09-04 08:55:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 09:12:00,2024-09-04 09:20:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 09:22:00,2024-09-04 09:27:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-04 09:57:00,2024-09-04 10:08:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-05 07:39:00,2024-09-05 07:49:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-09 04:05:00,2024-09-09 04:11:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-09 04:58:00,2024-09-09 05:03:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-10 15:12:00,2024-09-10 15:19:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-10 18:44:00,2024-09-10 18:55:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-10 20:37:00,2024-09-10 20:52:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-10 21:17:00,2024-09-10 21:21:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-11 11:20:00,2024-09-11 11:24:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-11 16:40:00,2024-09-11 17:00:00,21,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-11 17:30:00,2024-09-11 17:37:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-11 17:41:00,2024-09-11 17:47:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-11 21:24:00,2024-09-11 21:31:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 00:59:00,2024-09-12 01:08:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 03:01:00,2024-09-12 03:07:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 04:03:00,2024-09-12 04:15:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 08:42:00,2024-09-12 08:55:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 18:36:00,2024-09-12 18:43:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 18:45:00,2024-09-12 19:19:00,35,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 19:21:00,2024-09-12 19:26:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-12 19:29:00,2024-09-12 19:39:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-13 21:58:00,2024-09-13 22:11:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-13 22:27:00,2024-09-13 22:42:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-14 11:22:00,2024-09-14 11:27:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-14 13:25:00,2024-09-14 13:40:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-14 17:28:00,2024-09-14 17:36:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-14 17:41:00,2024-09-14 17:59:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 01:08:00,2024-09-15 01:13:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 02:31:00,2024-09-15 02:39:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 05:20:00,2024-09-15 05:27:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 08:13:00,2024-09-15 08:59:00,47,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 09:15:00,2024-09-15 09:25:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 09:37:00,2024-09-15 09:55:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-15 10:49:00,2024-09-15 10:55:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-16 09:23:00,2024-09-16 09:36:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-16 22:21:00,2024-09-16 22:32:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-17 15:06:00,2024-09-17 15:17:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-20 19:31:00,2024-09-20 19:37:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-21 06:53:00,2024-09-21 06:59:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-21 21:55:00,2024-09-21 22:21:00,27,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-24 17:51:00,2024-09-24 17:56:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-24 18:01:00,2024-09-24 18:12:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-24 23:35:00,2024-09-24 23:41:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 00:11:00,2024-09-26 00:20:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 00:40:00,2024-09-26 01:37:00,58,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 15:11:00,2024-09-26 15:17:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 20:26:00,2024-09-26 21:17:00,52,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 21:19:00,2024-09-26 21:24:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-26 22:16:00,2024-09-26 22:20:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-27 09:20:00,2024-09-27 09:25:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-27 13:15:00,2024-09-27 13:25:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-27 13:31:00,2024-09-27 13:39:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-28 09:13:00,2024-09-28 09:20:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-28 19:57:00,2024-09-28 20:04:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-30 12:58:00,2024-09-30 13:06:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-09-30 20:09:00,2024-09-30 20:13:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-01 00:53:00,2024-10-01 01:12:00,20,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-01 08:33:00,2024-10-01 08:37:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-01 11:10:00,2024-10-01 11:16:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-01 11:21:00,2024-10-01 11:25:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-01 12:01:00,2024-10-01 12:07:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-05 20:14:00,2024-10-05 20:45:00,32,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-05 21:15:00,2024-10-05 21:19:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 01:34:00,2024-10-07 01:39:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 02:41:00,2024-10-07 03:08:00,28,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 03:18:00,2024-10-07 03:42:00,25,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 14:49:00,2024-10-07 15:14:00,26,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 15:26:00,2024-10-07 15:40:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 15:42:00,2024-10-07 15:54:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 19:21:00,2024-10-07 19:46:00,26,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 22:30:00,2024-10-07 22:48:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-07 23:43:00,2024-10-07 23:56:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,15.484012,2024-10-09 16:34:00,2024-10-09 16:39:00,6,False,集电线路非零卡值-删除
ACTIVE_POWER_WU,0.0,2024-10-18 13:05:00,2024-10-18 13:12:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-19 13:46:00,2024-10-19 13:52:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-19 13:54:00,2024-10-19 14:11:00,18,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-19 14:13:00,2024-10-19 14:30:00,18,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-20 00:41:00,2024-10-20 00:49:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-21 18:20:00,2024-10-21 18:32:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-21 18:40:00,2024-10-21 18:51:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-21 18:59:00,2024-10-21 19:05:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-31 19:18:00,2024-10-31 19:32:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-10-31 23:47:00,2024-10-31 23:54:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-01 00:24:00,2024-11-01 00:28:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-01 02:28:00,2024-11-01 02:41:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,209.27144,2024-11-02 10:38:00,2024-11-02 10:44:00,7,False,集电线路非零卡值-删除
ACTIVE_POWER_WU,184.1332,2024-11-02 15:21:00,2024-11-02 15:25:00,5,False,集电线路非零卡值-删除
ACTIVE_POWER_WU,0.0,2024-11-08 15:05:00,2024-11-08 15:11:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 04:13:00,2024-11-12 04:27:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 04:46:00,2024-11-12 04:55:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 04:57:00,2024-11-12 05:03:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 05:33:00,2024-11-12 05:45:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 08:58:00,2024-11-12 09:11:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 13:46:00,2024-11-12 13:51:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 14:21:00,2024-11-12 14:26:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-12 18:43:00,2024-11-12 18:48:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-13 05:44:00,2024-11-13 05:50:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-13 05:52:00,2024-11-13 05:58:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-13 06:58:00,2024-11-13 07:03:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-13 07:06:00,2024-11-13 07:16:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-13 10:03:00,2024-11-13 10:16:00,14,True,集电线路零值-需结合风机数据判断
