风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型
156,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1054.0,6.377,135,多机-大范围-短时
157,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,858.0,4.8926,135,多机-大范围-短时
158,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,745.0,5.835,135,多机-大范围-短时
159,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,981.0,4.9477,135,多机-大范围-短时
160,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,623.0,5.5058,135,多机-大范围-短时
161,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,664.0,4.9499,135,多机-大范围-短时
162,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1111.0,5.4036,135,多机-大范围-短时
163,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1149.0,6.0648,135,多机-大范围-短时
164,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1418.0,6.9047,135,多机-大范围-短时
165,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1819.0,6.3413,135,多机-大范围-短时
166,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,3.0,0.0,6.9638,135,多机-大范围-短时
167,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,433.0,5.0254,135,多机-大范围-短时
168,明阳,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,3.0,0.0,4.7,135,多机-大范围-短时
169,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,928.78,5.59,135,多机-大范围-短时
170,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1590.36,6.11,135,多机-大范围-短时
171,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1620.24,6.53,135,多机-大范围-短时
172,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,962.92,5.58,135,多机-大范围-短时
173,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1365.85,5.85,135,多机-大范围-短时
174,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,898.04,5.43,135,多机-大范围-短时
175,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,936.46,5.4,135,多机-大范围-短时
176,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1035.48,5.63,135,多机-大范围-短时
177,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1521.21,6.01,135,多机-大范围-短时
178,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1026.95,5.94,135,多机-大范围-短时
179,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1507.55,6.02,135,多机-大范围-短时
180,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,985.97,5.22,135,多机-大范围-短时
181,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,886.09,5.3,135,多机-大范围-短时
182,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,805.0,5.44,135,多机-大范围-短时
183,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1194.26,5.96,135,多机-大范围-短时
184,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,684.63,5.25,135,多机-大范围-短时
185,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,565.12,5.46,135,多机-大范围-短时
186,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,612.92,5.35,135,多机-大范围-短时
187,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,413.17,4.73,135,多机-大范围-短时
188,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,6.0,-5.12,6.05,135,多机-大范围-短时
189,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1173.77,5.71,135,多机-大范围-短时
190,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1181.46,6.57,135,多机-大范围-短时
191,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1664.63,6.48,135,多机-大范围-短时
192,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,881.82,5.92,135,多机-大范围-短时
193,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,851.09,6.28,135,多机-大范围-短时
194,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,636.83,5.27,135,多机-大范围-短时
195,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1046.58,5.74,135,多机-大范围-短时
196,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,661.58,5.32,135,多机-大范围-短时
197,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,444.75,5.09,135,多机-大范围-短时
198,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,897.19,5.41,135,多机-大范围-短时
199,金风,BING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,5.0,1961.7,6.5,135,多机-大范围-短时
82,明阳,WU,2024-08-09 11:23:00,2024-08-09 11:28:00,6,6.0,0.0,0.0,1,单机-短时
131,东气,DING,2024-08-09 11:28:00,2024-08-09 11:32:00,5,101.0,1434.05,5.778,5,多机-小范围-短时
132,东气,DING,2024-08-09 11:28:00,2024-08-09 11:32:00,5,106.0,1251.58,5.575,5,多机-小范围-短时
133,东气,DING,2024-08-09 11:28:00,2024-08-09 11:32:00,5,101.0,364.62,4.218,5,多机-小范围-短时
145,东气,DING,2024-08-09 11:28:00,2024-08-09 11:32:00,5,106.0,463.18,4.062,5,多机-小范围-短时
165,明阳,BING,2024-08-09 11:28:00,2024-08-09 11:32:00,5,1.0,807.0,3.97,5,多机-小范围-短时
90,明阳,WU,2024-08-09 11:34:00,2024-08-09 11:38:00,5,1.0,0.0,0.0,1,单机-短时
90,明阳,WU,2024-08-09 11:47:00,2024-08-09 11:51:00,5,1.0,0.0,0.0,1,单机-短时
63,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,3.0,0.0,6.485,106,多机-大范围-短时
64,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1283.0,6.4388,106,多机-大范围-短时
65,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,985.0,6.7805,106,多机-大范围-短时
66,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,750.0,5.4753,106,多机-大范围-短时
67,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,655.0,6.4509,106,多机-大范围-短时
68,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,576.0,4.9316,106,多机-大范围-短时
69,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,224.0,2.6855,106,多机-大范围-短时
70,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,968.0,8.0046,106,多机-大范围-短时
71,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,552.0,4.3556,106,多机-大范围-短时
72,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1137.0,5.4595,106,多机-大范围-短时
73,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,701.0,4.7454,106,多机-大范围-短时
74,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,723.0,4.8307,106,多机-大范围-短时
75,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,503.0,4.7754,106,多机-大范围-短时
76,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,471.0,3.9871,106,多机-大范围-短时
77,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,3.0,0.0,5.8211,106,多机-大范围-短时
78,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1076.0,6.2142,106,多机-大范围-短时
79,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,447.0,4.7222,106,多机-大范围-短时
80,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,858.0,5.4264,106,多机-大范围-短时
81,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,812.0,5.127,106,多机-大范围-短时
82,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,3.0,0.0,5.0226,106,多机-大范围-短时
83,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,541.0,4.8568,106,多机-大范围-短时
90,明阳,WU,2024-08-09 11:55:00,2024-08-09 12:01:00,7,1.0,0.0,0.0,106,多机-大范围-短时
91,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,431.0,4.303,106,多机-大范围-短时
94,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,352.0,3.1087,106,多机-大范围-短时
97,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,433.0,4.8307,106,多机-大范围-短时
98,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,900.0,5.2143,106,多机-大范围-短时
99,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,442.0,4.2354,106,多机-大范围-短时
100,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,323.0,3.9007,106,多机-大范围-短时
101,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,709.0,4.4629,106,多机-大范围-短时
102,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,576.0,4.5899,106,多机-大范围-短时
103,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,588.0,6.403,106,多机-大范围-短时
104,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,354.0,5.0195,106,多机-大范围-短时
105,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,735.0,5.5046,106,多机-大范围-短时
106,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,491.0,5.1237,106,多机-大范围-短时
110,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,101.0,1219.08,5.466,106,多机-大范围-短时
111,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1085.14,5.322,106,多机-大范围-短时
112,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,-10.64,6.124,106,多机-大范围-短时
113,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,101.0,1220.96,5.547,106,多机-大范围-短时
114,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,944.56,5.115,106,多机-大范围-短时
115,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,945.56,5.103,106,多机-大范围-短时
116,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1620.74,6.06,106,多机-大范围-短时
117,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,2225.5,6.722,106,多机-大范围-短时
118,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,-28.74,5.568,106,多机-大范围-短时
119,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,6.166,106,多机-大范围-短时
120,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1106.93,5.346,106,多机-大范围-短时
121,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,101.0,1880.12,6.299,106,多机-大范围-短时
122,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,5.309,106,多机-大范围-短时
123,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,937.78,5.165,106,多机-大范围-短时
124,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,6.837,106,多机-大范围-短时
125,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1835.58,6.287,106,多机-大范围-短时
126,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1773.26,6.235,106,多机-大范围-短时
127,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,5.025,106,多机-大范围-短时
128,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1136.819,5.44,106,多机-大范围-短时
129,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,764.76,4.885,106,多机-大范围-短时
136,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1132.74,5.41,106,多机-大范围-短时
137,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1423.151,5.799,106,多机-大范围-短时
138,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,101.0,1136.08,5.426,106,多机-大范围-短时
139,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,845.66,5.012,106,多机-大范围-短时
140,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1081.05,5.358,106,多机-大范围-短时
141,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,176.62,3.789,106,多机-大范围-短时
142,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1258.82,5.576,106,多机-大范围-短时
143,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,852.78,4.896,106,多机-大范围-短时
144,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,792.802,4.954,106,多机-大范围-短时
145,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,672.89,4.557,106,多机-大范围-短时
146,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1351.36,5.718,106,多机-大范围-短时
147,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,6.32,106,多机-大范围-短时
148,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,618.7,4.69,106,多机-大范围-短时
149,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,1288.6,5.602,106,多机-大范围-短时
150,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,871.76,5.039,106,多机-大范围-短时
151,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,101.0,645.02,4.704,106,多机-大范围-短时
152,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,106.0,549.72,4.548,106,多机-大范围-短时
153,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,761.0,5.1986,106,多机-大范围-短时
154,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,636.0,3.9482,106,多机-大范围-短时
155,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,970.0,5.2878,106,多机-大范围-短时
157,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,839.0,5.5697,106,多机-大范围-短时
158,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,489.0,4.2827,106,多机-大范围-短时
159,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1418.0,6.1908,106,多机-大范围-短时
160,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1562.0,5.511,106,多机-大范围-短时
161,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,786.0,5.4016,106,多机-大范围-短时
163,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,798.0,5.1866,106,多机-大范围-短时
164,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1224.0,4.9809,106,多机-大范围-短时
165,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,1052.0,4.727,106,多机-大范围-短时
166,明阳,BING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,3.0,0.0,6.6973,106,多机-大范围-短时
